ticker,color,call_bid,call_ask,call_mid,call_volume,call_openInterest,call_strike,call_expiration,call_underlyingPrice,call_last,call_credits_used,call_credits_remaining,call_error,call_premium_per_contract,call_spread_dollars,call_spread_pct,call_pass_premium,call_pass_spread,call_pass_liquidity,call_overall_pass,call_fail_reasons,put_bid,put_ask,put_mid,put_volume,put_openInterest,put_strike,put_expiration,put_underlyingPrice,put_last,put_credits_used,put_credits_remaining,put_error,put_premium_per_contract,put_spread_dollars,put_spread_pct,put_pass_premium,put_pass_spread,put_pass_liquidity,put_overall_pass,put_fail_reasons
MARA,YELLOW,0.67,0.72,0.695,1288,856,10,2026-08-21,10.1,0.72,,,,69.5,0.04999999999999993,0.07194244604316538,True,False,True,False,['spread_pct 7.2% > 7%'],0.59,0.61,0.6,1892,13486,10,2026-08-21,10.1,0.6,,,,60.0,0.020000000000000018,0.03333333333333337,True,True,True,True,[]
SOFI,YELLOW,0.61,0.64,0.625,2304,6773,18.5,2026-08-21,18.38,0.6,,,,62.5,0.030000000000000027,0.04800000000000004,True,True,True,True,[],0.69,0.77,0.73,666,1905,18.5,2026-08-21,18.38,0.77,,,,73.0,0.08000000000000007,0.10958904109589052,True,False,True,False,"['spread $0.080 > $0.05', 'spread_pct 11.0% > 7%']"
GDX,RED,3,3.15,3.075,11182,31962,90,2026-08-21,89.82,3.1,,,,307.5,0.1499999999999999,0.048780487804878016,False,False,True,False,"['premium too high ($307.50)', 'spread $0.150 > $0.05']",3,3.15,3.075,1485,4486,90,2026-08-21,89.82,3.15,,,,307.5,0.1499999999999999,0.048780487804878016,False,False,True,False,"['premium too high ($307.50)', 'spread $0.150 > $0.05']"
SLV,RED,1.79,1.92,1.855,514,818,57.5,2026-08-21,57.51,1.88,,,,185.5,0.1299999999999999,0.07008086253369267,False,False,True,False,"['premium too high ($185.50)', 'spread $0.130 > $0.05', 'spread_pct 7.0% > 7%']",1.83,1.93,1.88,180,76,57.5,2026-08-21,57.51,1.81,,,,188.0,0.09999999999999987,0.05319148936170206,False,False,False,False,"['premium too high ($188.00)', 'spread $0.100 > $0.05', 'low liquidity (OI=76, Vol=180)']"
TQQQ,RED,3.4,3.65,3.525,1104,864,74,2026-08-21,74.39,3.58,,,,352.5,0.25,0.07092198581560284,False,False,True,False,"['premium too high ($352.50)', 'spread $0.250 > $0.05', 'spread_pct 7.1% > 7%']",2.83,3.05,2.94,190,1667,74,2026-08-21,74.39,2.9,,,,294.0,0.21999999999999975,0.07482993197278903,False,False,True,False,"['premium too high ($294.00)', 'spread $0.220 > $0.05', 'spread_pct 7.5% > 7%']"
BAC,RED,1.01,1.08,1.045,671,4725,63,2026-08-21,63.15,1.01,,,,104.5,0.07000000000000006,0.06698564593301441,False,False,True,False,"['premium too high ($104.50)', 'spread $0.070 > $0.05']",0.8,0.87,0.835,794,820,63,2026-08-21,63.15,0.85,,,,83.5,0.06999999999999995,0.08383233532934126,False,False,True,False,"['premium too high ($83.50)', 'spread $0.070 > $0.05', 'spread_pct 8.4% > 7%']"
SQQQ,RED,1.48,1.63,1.555,531,112,37.5,2026-08-21,37.44,1.6,,,,155.5,0.1499999999999999,0.09646302250803854,False,False,True,False,"['premium too high ($155.50)', 'spread $0.150 > $0.05', 'spread_pct 9.6% > 7%']",1.64,1.74,1.69,84,93,37.5,2026-08-21,37.44,1.65,,,,169.0,0.10000000000000009,0.05917159763313615,False,False,False,False,"['premium too high ($169.00)', 'spread $0.100 > $0.05', 'low liquidity (OI=93, Vol=84)']"
OXY,RED,1.41,1.62,1.515,153,1509,56,2026-08-21,55.92,1.52,,,,151.5,0.2100000000000002,0.13861386138613874,False,False,True,False,"['premium too high ($151.50)', 'spread $0.210 > $0.05', 'spread_pct 13.9% > 7%']",1.41,1.5,1.455,33,2287,56,2026-08-21,55.92,1.42,,,,145.5,0.09000000000000008,0.061855670103092834,False,False,True,False,"['premium too high ($145.50)', 'spread $0.090 > $0.05']"
RIVN,RED,0.6,0.65,0.625,2225,3995,16,2026-08-21,16.005,0.61,,,,62.5,0.050000000000000044,0.08000000000000007,True,False,True,False,"['spread $0.050 > $0.05', 'spread_pct 8.0% > 7%']",0.52,0.6,0.56,492,3047,16,2026-08-21,16.005,0.58,,,,56.00000000000001,0.07999999999999996,0.14285714285714277,True,False,True,False,"['spread $0.080 > $0.05', 'spread_pct 14.3% > 7%']"
T,RED,0.38,0.41,0.395,2000,17323,24,2026-08-21,23.8,0.4,,,,39.5,0.02999999999999997,0.07594936708860751,True,False,True,False,['spread_pct 7.6% > 7%'],0.54,0.63,0.585,349,2147,24,2026-08-21,23.8,0.52,,,,58.5,0.08999999999999997,0.1538461538461538,True,False,True,False,"['spread $0.090 > $0.05', 'spread_pct 15.4% > 7%']"
F,RED,0.25,0.27,0.26,2072,10220,14,2026-08-21,13.98,0.25,,,,26.0,0.020000000000000018,0.07692307692307698,True,False,True,False,['spread_pct 7.7% > 7%'],0.36,0.42,0.39,269,7437,14,2026-08-21,13.98,0.41,,,,39.0,0.06,0.15384615384615383,True,False,True,False,"['spread $0.060 > $0.05', 'spread_pct 15.4% > 7%']"
UVXY,RED,1.19,1.26,1.225,430,1306,21.5,2026-08-21,21.64,1.23,,,,122.50000000000001,0.07000000000000006,0.05714285714285719,False,False,True,False,"['premium too high ($122.50)', 'spread $0.070 > $0.05']",0.96,1.16,1.06,37,16,21.5,2026-08-21,21.64,1.04,,,,106.0,0.19999999999999996,0.18867924528301883,False,False,False,False,"['premium too high ($106.00)', 'spread $0.200 > $0.05', 'spread_pct 18.9% > 7%', 'low liquidity (OI=16, Vol=37)']"
AA,RED,1.88,2.15,2.015,2214,12812,50,2026-08-21,50.19,2.07,,,,201.5,0.27,0.13399503722084366,False,False,True,False,"['premium too high ($201.50)', 'spread $0.270 > $0.05', 'spread_pct 13.4% > 7%']",1.81,2.08,1.945,94,1337,50,2026-08-21,50.19,2.01,,,,194.5,0.27,0.13881748071979436,False,False,True,False,"['premium too high ($194.50)', 'spread $0.270 > $0.05', 'spread_pct 13.9% > 7%']"
HL,RED,0.75,0.85,0.8,282,4883,17,2026-08-21,16.85,0.8,,,,80.0,0.09999999999999998,0.12499999999999997,False,False,True,False,"['premium too high ($80.00)', 'spread $0.100 > $0.05', 'spread_pct 12.5% > 7%']",0.84,1.02,0.93,219,219,17,2026-08-21,16.85,0.92,,,,93.0,0.18000000000000005,0.19354838709677424,False,False,False,False,"['premium too high ($93.00)', 'spread $0.180 > $0.05', 'spread_pct 19.4% > 7%', 'low liquidity (OI=219, Vol=219)']"
AAL,RED,0.5,0.56,0.53,221,11623,16,2026-08-21,15.93,0.52,,,,53.0,0.06000000000000005,0.11320754716981142,True,False,True,False,"['spread $0.060 > $0.05', 'spread_pct 11.3% > 7%']",0.52,0.64,0.58,134,6476,16,2026-08-21,15.93,0.54,,,,57.99999999999999,0.12,0.20689655172413793,True,False,True,False,"['spread $0.120 > $0.05', 'spread_pct 20.7% > 7%']"
