ticker,color,call_bid,call_ask,call_mid,call_volume,call_openInterest,call_strike,call_expiration,call_underlyingPrice,call_last,call_credits_used,call_credits_remaining,call_error,call_premium_per_contract,call_spread_dollars,call_spread_pct,call_pass_premium,call_pass_spread,call_pass_liquidity,call_overall_pass,call_fail_reasons,put_bid,put_ask,put_mid,put_volume,put_openInterest,put_strike,put_expiration,put_underlyingPrice,put_last,put_credits_used,put_credits_remaining,put_error,put_premium_per_contract,put_spread_dollars,put_spread_pct,put_pass_premium,put_pass_spread,put_pass_liquidity,put_overall_pass,put_fail_reasons
IBIT,GREEN,0.46,0.48,0.47,5567,28163,37,2026-07-31,36.75,0.46,,,,47.0,0.019999999999999962,0.042553191489361625,True,True,True,True,[],0.68,0.71,0.695,3803,19724,37,2026-07-31,36.75,0.66,,,,69.5,0.029999999999999916,0.043165467625899165,True,True,True,True,[]
VALE,YELLOW,0.36,0.38,0.37,1438,15516,15,2026-08-21,14.78,0.34,,,,37.0,0.020000000000000018,0.054054054054054106,True,True,True,True,[],0.43,1.3,0.865,3,1193,15,2026-08-21,14.78,0.8,,,,86.5,0.8700000000000001,1.0057803468208093,False,False,True,False,"['premium too high ($86.50)', 'spread $0.870 > $0.05', 'spread_pct 100.6% > 7%']"
SLV,RED,2.3,2.39,2.345,425,4503,53,2026-08-21,52.92,2.33,,,,234.50000000000003,0.0900000000000003,0.03837953091684448,False,False,True,False,"['premium too high ($234.50)', 'spread $0.090 > $0.05']",2.26,2.33,2.295,494,8339,53,2026-08-21,52.92,2.28,,,,229.5,0.07000000000000028,0.03050108932461886,False,False,True,False,"['premium too high ($229.50)', 'spread $0.070 > $0.05']"
BAC,RED,1.61,1.67,1.64,98,7381,62,2026-08-21,62.17,1.66,,,,164.0,0.05999999999999983,0.03658536585365844,False,False,True,False,"['premium too high ($164.00)', 'spread $0.060 > $0.05']",1.28,1.34,1.31,208,486,62,2026-08-21,62.17,1.3,,,,131.0,0.06000000000000005,0.045801526717557293,False,False,False,False,"['premium too high ($131.00)', 'spread $0.060 > $0.05', 'low liquidity (OI=486, Vol=208)']"
M,RED,1.27,1.31,1.29,255,1519,25,2026-08-21,24.95,1.28,,,,129.0,0.040000000000000036,0.031007751937984523,False,True,True,False,['premium too high ($129.00)'],1.2,1.3,1.25,6,526,25,2026-08-21,24.95,1.31,,,,125.0,0.10000000000000009,0.08000000000000007,False,False,False,False,"['premium too high ($125.00)', 'spread $0.100 > $0.05', 'spread_pct 8.0% > 7%', 'low liquidity (OI=526, Vol=6)']"
GDX,RED,3.5,3.7,3.6,3,0,75.5,2026-08-21,75.72,3.86,,,,360.0,0.20000000000000018,0.0555555555555556,False,False,False,False,"['premium too high ($360.00)', 'spread $0.200 > $0.05', 'low liquidity (OI=0, Vol=3)']",3.05,3.25,3.15,2,0,75.5,2026-08-21,75.72,3.12,,,,315.0,0.20000000000000018,0.06349206349206354,False,False,False,False,"['premium too high ($315.00)', 'spread $0.200 > $0.05', 'low liquidity (OI=0, Vol=2)']"
OXY,RED,2.34,2.5,2.42,130,6280,55,2026-08-21,54.93,2.4,,,,242.0,0.16000000000000014,0.0661157024793389,False,False,True,False,"['premium too high ($242.00)', 'spread $0.160 > $0.05']",2.25,2.43,2.34,159,8231,55,2026-08-21,54.93,2.26,,,,234.0,0.18000000000000016,0.076923076923077,False,False,True,False,"['premium too high ($234.00)', 'spread $0.180 > $0.05', 'spread_pct 7.7% > 7%']"
MARA,RED,1.11,1.2,1.155,1469,5688,12,2026-08-21,11.77,1.16,,,,115.5,0.08999999999999986,0.0779220779220778,False,False,True,False,"['premium too high ($115.50)', 'spread $0.090 > $0.05', 'spread_pct 7.8% > 7%']",1.29,1.38,1.335,1139,3223,12,2026-08-21,11.77,1.3,,,,133.5,0.08999999999999986,0.06741573033707855,False,False,True,False,"['premium too high ($133.50)', 'spread $0.090 > $0.05']"
PFE,RED,0.77,0.83,0.8,63,1247,24.5,2026-08-21,24.66,0.88,,,,80.0,0.05999999999999994,0.07499999999999993,False,False,True,False,"['premium too high ($80.00)', 'spread $0.060 > $0.05', 'spread_pct 7.5% > 7%']",0.53,0.57,0.55,196,1539,24.5,2026-08-21,24.66,0.54,,,,55.00000000000001,0.039999999999999925,0.07272727272727258,True,False,True,False,['spread_pct 7.3% > 7%']
CCL,RED,1.35,1.44,1.395,35,5036,27,2026-08-21,27.14,1.35,,,,139.5,0.08999999999999986,0.06451612903225797,False,False,True,False,"['premium too high ($139.50)', 'spread $0.090 > $0.05']",1.29,1.42,1.355,54,8793,27,2026-08-21,27.14,1.38,,,,135.5,0.1299999999999999,0.09594095940959402,False,False,True,False,"['premium too high ($135.50)', 'spread $0.130 > $0.05', 'spread_pct 9.6% > 7%']"
