ticker,color,call_bid,call_ask,call_mid,call_volume,call_openInterest,call_strike,call_expiration,call_underlyingPrice,call_last,call_credits_used,call_credits_remaining,call_error,call_premium_per_contract,call_spread_dollars,call_spread_pct,call_pass_premium,call_pass_spread,call_pass_liquidity,call_overall_pass,call_fail_reasons,put_bid,put_ask,put_mid,put_volume,put_openInterest,put_strike,put_expiration,put_underlyingPrice,put_last,put_credits_used,put_credits_remaining,put_error,put_premium_per_contract,put_spread_dollars,put_spread_pct,put_pass_premium,put_pass_spread,put_pass_liquidity,put_overall_pass,put_fail_reasons
SOFI,GREEN,0.72,0.74,0.73,4112,2048,18.5,2026-09-18,18.51,0.72,,,,73.0,0.020000000000000018,0.02739726027397263,True,True,True,True,[],0.68,0.71,0.695,1253,1160,18.5,2026-09-18,18.51,0.7,,,,69.5,0.029999999999999916,0.043165467625899165,True,True,True,True,[]
MARA,YELLOW,0.83,0.88,0.855,4284,2921,11.5,2026-09-18,11.58,0.94,,,,85.5,0.050000000000000044,0.05847953216374274,False,False,True,False,"['premium too high ($85.50)', 'spread $0.050 > $0.05']",0.72,0.76,0.74,664,1597,11.5,2026-09-18,11.58,0.72,,,,74.0,0.040000000000000036,0.054054054054054106,True,True,True,True,[]
SLV,RED,2.08,2.19,2.135,107,1647,60.5,2026-09-18,60.54,2.2,,,,213.49999999999997,0.10999999999999988,0.051522248243559665,False,False,True,False,"['premium too high ($213.50)', 'spread $0.110 > $0.05']",2.01,2.11,2.06,475,5680,60.5,2026-09-18,60.54,2.02,,,,206.0,0.10000000000000009,0.04854368932038839,False,False,True,False,"['premium too high ($206.00)', 'spread $0.100 > $0.05']"
RIOT,RED,1.39,1.51,1.45,1172,7179,21,2026-09-18,21.14,1.46,,,,145.0,0.1200000000000001,0.08275862068965525,False,False,True,False,"['premium too high ($145.00)', 'spread $0.120 > $0.05', 'spread_pct 8.3% > 7%']",1.25,1.29,1.27,54,1169,21,2026-09-18,21.14,1.29,,,,127.0,0.040000000000000036,0.03149606299212601,False,True,True,False,['premium too high ($127.00)']
OXY,RED,1.12,1.2,1.16,811,679,61,2026-09-18,60.605,1.22,,,,115.99999999999999,0.07999999999999985,0.06896551724137918,False,False,True,False,"['premium too high ($116.00)', 'spread $0.080 > $0.05']",1.67,1.83,1.75,196,124,61,2026-09-18,60.605,1.66,,,,175.0,0.16000000000000014,0.09142857142857151,False,False,False,False,"['premium too high ($175.00)', 'spread $0.160 > $0.05', 'spread_pct 9.1% > 7%', 'low liquidity (OI=124, Vol=196)']"
TQQQ,RED,2.68,3,2.84,739,2547,72,2026-09-18,71.93,2.8,,,,284.0,0.31999999999999984,0.11267605633802812,False,False,True,False,"['premium too high ($284.00)', 'spread $0.320 > $0.05', 'spread_pct 11.3% > 7%']",2.68,2.84,2.76,412,874,72,2026-09-18,71.93,2.79,,,,276.0,0.1599999999999997,0.05797101449275352,False,False,False,False,"['premium too high ($276.00)', 'spread $0.160 > $0.05', 'low liquidity (OI=874, Vol=412)']"
AAL,RED,0.44,0.48,0.46,952,8428,13,2026-09-18,12.975,0.44,,,,46.0,0.03999999999999998,0.08695652173913039,True,False,True,False,['spread_pct 8.7% > 7%'],0.44,0.48,0.46,666,11105,13,2026-09-18,12.975,0.48,,,,46.0,0.03999999999999998,0.08695652173913039,True,False,True,False,['spread_pct 8.7% > 7%']
RIVN,RED,0.62,0.67,0.645,2237,23715,16,2026-09-18,15.92,0.65,,,,64.5,0.050000000000000044,0.07751937984496131,True,False,True,False,"['spread $0.050 > $0.05', 'spread_pct 7.8% > 7%']",0.65,0.73,0.69,368,14634,16,2026-09-18,15.92,0.7,,,,69.0,0.07999999999999996,0.11594202898550719,True,False,True,False,"['spread $0.080 > $0.05', 'spread_pct 11.6% > 7%']"
F,RED,0.31,0.35,0.33,3034,4746,14.5,2026-09-18,14.4,0.33,,,,33.0,0.03999999999999998,0.12121212121212115,True,False,True,False,['spread_pct 12.1% > 7%'],0.4,0.43,0.415,534,314,14.5,2026-09-18,14.4,0.43,,,,41.5,0.02999999999999997,0.07228915662650595,True,False,True,False,['spread_pct 7.2% > 7%']
BAC,RED,0.94,1.1,1.02,3419,814,63,2026-09-18,63.06,0.94,,,,102.0,0.16000000000000014,0.15686274509803935,False,False,True,False,"['premium too high ($102.00)', 'spread $0.160 > $0.05', 'spread_pct 15.7% > 7%']",1.1,1.15,1.125,148,143,63,2026-09-18,63.06,1.08,,,,112.5,0.04999999999999982,0.04444444444444429,False,True,False,False,"['premium too high ($112.50)', 'low liquidity (OI=143, Vol=148)']"
GDX,RED,3.9,4.55,4.225,174,1193,101,2026-09-18,101.39,4.02,,,,422.49999999999994,0.6499999999999999,0.15384615384615383,False,False,True,False,"['premium too high ($422.50)', 'spread $0.650 > $0.05', 'spread_pct 15.4% > 7%']",3.2,3.4,3.3,135,433,101,2026-09-18,101.39,3.49,,,,330.0,0.19999999999999973,0.06060606060606053,False,False,False,False,"['premium too high ($330.00)', 'spread $0.200 > $0.05', 'low liquidity (OI=433, Vol=135)']"
VALE,RED,0.31,0.36,0.335,240,1746,15.5,2026-09-18,15.38,0.28,,,,33.5,0.04999999999999999,0.14925373134328354,True,False,True,False,['spread_pct 14.9% > 7%'],0.47,0.51,0.49,328,129,15.5,2026-09-18,15.38,0.45,,,,49.0,0.040000000000000036,0.08163265306122457,True,False,False,False,"['spread_pct 8.2% > 7%', 'low liquidity (OI=129, Vol=328)']"
CCL,RED,0.67,0.74,0.705,261,153,23.5,2026-09-18,23.47,0.79,,,,70.5,0.06999999999999995,0.0992907801418439,True,False,False,False,"['spread $0.070 > $0.05', 'spread_pct 9.9% > 7%', 'low liquidity (OI=153, Vol=261)']",0.62,0.73,0.675,87,543,23.5,2026-09-18,23.47,0.69,,,,67.5,0.10999999999999999,0.16296296296296292,True,False,False,False,"['spread $0.110 > $0.05', 'spread_pct 16.3% > 7%', 'low liquidity (OI=543, Vol=87)']"
UVXY,RED,0.89,0.98,0.935,70,55,17.5,2026-09-18,17.405,0.93,,,,93.5,0.08999999999999997,0.09625668449197856,False,False,False,False,"['premium too high ($93.50)', 'spread $0.090 > $0.05', 'spread_pct 9.6% > 7%', 'low liquidity (OI=55, Vol=70)']",0.9,1.1,1,48,38,17.5,2026-09-18,17.405,1,,,,100,0.20000000000000007,0.20000000000000007,False,False,False,False,"['premium too high ($100.00)', 'spread $0.200 > $0.05', 'spread_pct 20.0% > 7%', 'low liquidity (OI=38, Vol=48)']"
SQQQ,RED,1.35,1.51,1.43,744,315,38.5,2026-09-18,38.4,1.52,,,,143.0,0.15999999999999992,0.11188811188811183,False,False,True,False,"['premium too high ($143.00)', 'spread $0.160 > $0.05', 'spread_pct 11.2% > 7%']",1.35,1.64,1.495,158,104,38.5,2026-09-18,38.4,1.6,,,,149.5,0.2899999999999998,0.19397993311036776,False,False,False,False,"['premium too high ($149.50)', 'spread $0.290 > $0.05', 'spread_pct 19.4% > 7%', 'low liquidity (OI=104, Vol=158)']"
EEM,RED,1.05,1.19,1.12,230,2189,67.5,2026-09-18,67.485,1.12,,,,112.00000000000001,0.1399999999999999,0.1249999999999999,False,False,True,False,"['premium too high ($112.00)', 'spread $0.140 > $0.05', 'spread_pct 12.5% > 7%']",0.9,1.09,0.995,46,1312,67.5,2026-09-18,67.485,1,,,,99.5,0.19000000000000006,0.19095477386934678,False,False,True,False,"['premium too high ($99.50)', 'spread $0.190 > $0.05', 'spread_pct 19.1% > 7%']"
HL,RED,1.13,1.28,1.205,280,6059,21,2026-09-18,21.21,1.24,,,,120.5,0.15000000000000013,0.12448132780082997,False,False,True,False,"['premium too high ($120.50)', 'spread $0.150 > $0.05', 'spread_pct 12.4% > 7%']",0.87,1.06,0.965,78,1236,21,2026-09-18,21.21,0.94,,,,96.5,0.19000000000000006,0.19689119170984462,False,False,True,False,"['premium too high ($96.50)', 'spread $0.190 > $0.05', 'spread_pct 19.7% > 7%']"
T,RED,0.55,0.59,0.57,346,15878,26,2026-09-18,26.175,0.56,,,,56.99999999999999,0.039999999999999925,0.0701754385964911,True,False,True,False,['spread_pct 7.0% > 7%'],0.34,0.44,0.39,759,10490,26,2026-09-18,26.175,0.4,,,,39.0,0.09999999999999998,0.25641025641025633,True,False,True,False,"['spread $0.100 > $0.05', 'spread_pct 25.6% > 7%']"
M,RED,0.91,1.14,1.025,78,195,22.5,2026-09-18,22.48,0.98,,,,102.49999999999999,0.22999999999999987,0.22439024390243892,False,False,False,False,"['premium too high ($102.50)', 'spread $0.230 > $0.05', 'spread_pct 22.4% > 7%', 'low liquidity (OI=195, Vol=78)']",1.06,1.26,1.16,73,58,22.5,2026-09-18,22.48,1.14,,,,115.99999999999999,0.19999999999999996,0.17241379310344826,False,False,False,False,"['premium too high ($116.00)', 'spread $0.200 > $0.05', 'spread_pct 17.2% > 7%', 'low liquidity (OI=58, Vol=73)']"
AA,RED,1.88,2.3,2.09,9,68,51,2026-09-18,51.035,2.11,,,,209.0,0.41999999999999993,0.20095693779904303,False,False,False,False,"['premium too high ($209.00)', 'spread $0.420 > $0.05', 'spread_pct 20.1% > 7%', 'low liquidity (OI=68, Vol=9)']",1.61,2,1.805,28,19,51,2026-09-18,51.035,1.86,,,,180.5,0.3899999999999999,0.2160664819944598,False,False,False,False,"['premium too high ($180.50)', 'spread $0.390 > $0.05', 'spread_pct 21.6% > 7%', 'low liquidity (OI=19, Vol=28)']"
DAL,RED,1.85,2.4,2.125,81,97,79,2026-09-18,78.77,1.95,,,,212.5,0.5499999999999998,0.2588235294117646,False,False,False,False,"['premium too high ($212.50)', 'spread $0.550 > $0.05', 'spread_pct 25.9% > 7%', 'low liquidity (OI=97, Vol=81)']",2.11,2.48,2.295,4,77,79,2026-09-18,78.77,2.22,,,,229.5,0.3700000000000001,0.1612200435729848,False,False,False,False,"['premium too high ($229.50)', 'spread $0.370 > $0.05', 'spread_pct 16.1% > 7%', 'low liquidity (OI=77, Vol=4)']"
BMY,RED,1.17,1.51,1.34,111,340,68,2026-09-18,68.08,1.23,,,,134.0,0.3400000000000001,0.25373134328358216,False,False,False,False,"['premium too high ($134.00)', 'spread $0.340 > $0.05', 'spread_pct 25.4% > 7%', 'low liquidity (OI=340, Vol=111)']",1.11,1.36,1.235,29,10,68,2026-09-18,68.08,1.28,,,,123.50000000000001,0.25,0.20242914979757085,False,False,False,False,"['premium too high ($123.50)', 'spread $0.250 > $0.05', 'spread_pct 20.2% > 7%', 'low liquidity (OI=10, Vol=29)']"
XLE,RED,1.13,1.49,1.31,201,2705,64.5,2026-09-18,64.64,1.36,,,,131.0,0.3600000000000001,0.2748091603053436,False,False,True,False,"['premium too high ($131.00)', 'spread $0.360 > $0.05', 'spread_pct 27.5% > 7%']",0.94,1.15,1.045,81,371,64.5,2026-09-18,64.64,1.06,,,,104.5,0.20999999999999996,0.20095693779904303,False,False,False,False,"['premium too high ($104.50)', 'spread $0.210 > $0.05', 'spread_pct 20.1% > 7%', 'low liquidity (OI=371, Vol=81)']"
VXX,RED,0.65,0.82,0.735,7,207,17.5,2026-09-18,17.645,0.78,,,,73.5,0.16999999999999993,0.23129251700680262,True,False,False,False,"['spread $0.170 > $0.05', 'spread_pct 23.1% > 7%', 'low liquidity (OI=207, Vol=7)']",0.52,0.7,0.61,174,583,17.5,2026-09-18,17.645,0.52,,,,61.0,0.17999999999999994,0.29508196721311464,True,False,False,False,"['spread $0.180 > $0.05', 'spread_pct 29.5% > 7%', 'low liquidity (OI=583, Vol=174)']"
VZ,RED,0.45,0.66,0.555,930,3644,51,2026-09-18,50.585,0.66,,,,55.50000000000001,0.21000000000000002,0.3783783783783784,True,False,True,False,"['spread $0.210 > $0.05', 'spread_pct 37.8% > 7%']",0.91,1.07,0.99,1353,570,51,2026-09-18,50.585,0.99,,,,99.0,0.16000000000000003,0.16161616161616166,False,False,True,False,"['premium too high ($99.00)', 'spread $0.160 > $0.05', 'spread_pct 16.2% > 7%']"
RF,RED,0.7,0.95,0.825,85,541,30,2026-09-18,30.445,0.65,,,,82.5,0.25,0.30303030303030304,False,False,False,False,"['premium too high ($82.50)', 'spread $0.250 > $0.05', 'spread_pct 30.3% > 7%', 'low liquidity (OI=541, Vol=85)']",0.25,0.35,0.3,1,542,30,2026-09-18,30.445,0.35,,,,30.0,0.09999999999999998,0.33333333333333326,True,False,False,False,"['spread $0.100 > $0.05', 'spread_pct 33.3% > 7%', 'low liquidity (OI=542, Vol=1)']"
BTU,RED,1.09,1.39,1.24,0,20,27.5,2026-09-18,27.65,2.83,,,,124.0,0.2999999999999998,0.2419354838709676,False,False,False,False,"['premium too high ($124.00)', 'spread $0.300 > $0.05', 'spread_pct 24.2% > 7%', 'low liquidity (OI=20, Vol=0)']",0.82,1.24,1.03,19,88,27.5,2026-09-18,27.65,0.93,,,,103.0,0.42000000000000004,0.4077669902912622,False,False,False,False,"['premium too high ($103.00)', 'spread $0.420 > $0.05', 'spread_pct 40.8% > 7%', 'low liquidity (OI=88, Vol=19)']"
KEY,RED,0.35,0.55,0.45,78,3089,22,2026-09-18,22.11,0.51,,,,45.0,0.20000000000000007,0.4444444444444446,True,False,True,False,"['spread $0.200 > $0.05', 'spread_pct 44.4% > 7%']",0.35,0.45,0.4,17,2023,22,2026-09-18,22.11,0.38,,,,40.0,0.10000000000000003,0.25000000000000006,True,False,True,False,"['spread $0.100 > $0.05', 'spread_pct 25.0% > 7%']"
ET,RED,0.24,0.37,0.305,7,974,21.5,2026-09-18,21.4708,0.3,,,,30.5,0.13,0.42622950819672134,True,False,False,False,"['spread $0.130 > $0.05', 'spread_pct 42.6% > 7%', 'low liquidity (OI=974, Vol=7)']",0.24,0.34,0.29,60,188,21.5,2026-09-18,21.4708,0.3,,,,28.999999999999996,0.10000000000000003,0.3448275862068967,True,False,False,False,"['spread $0.100 > $0.05', 'spread_pct 34.5% > 7%', 'low liquidity (OI=188, Vol=60)']"
PFE,RED,0.39,0.45,0.42,886,36082,29,2026-09-18,28.81,0.42,,,,42.0,0.06,0.14285714285714285,True,False,True,False,"['spread $0.060 > $0.05', 'spread_pct 14.3% > 7%']",0.37,0.73,0.55,240,505,29,2026-09-18,28.81,0.55,,,,55.00000000000001,0.36,0.6545454545454544,True,False,False,False,"['spread $0.360 > $0.05', 'spread_pct 65.5% > 7%', 'low liquidity (OI=505, Vol=240)']"
NCLH,RED,0.43,0.61,0.52,188,60,15.5,2026-09-18,15.59,0.56,,,,52.0,0.18,0.34615384615384615,True,False,False,False,"['spread $0.180 > $0.05', 'spread_pct 34.6% > 7%', 'low liquidity (OI=60, Vol=188)']",0.34,0.55,0.445,194,244,15.5,2026-09-18,15.59,0.45,,,,44.5,0.21000000000000002,0.4719101123595506,True,False,False,False,"['spread $0.210 > $0.05', 'spread_pct 47.2% > 7%', 'low liquidity (OI=244, Vol=194)']"
SVXY,RED,0.65,1.05,0.85,2,56,64,2026-09-18,63.7,0.83,,,,85.0,0.4,0.4705882352941177,False,False,False,False,"['premium too high ($85.00)', 'spread $0.400 > $0.05', 'spread_pct 47.1% > 7%', 'low liquidity (OI=56, Vol=2)']",1.05,1.5,1.275,3,0,64,2026-09-18,63.7,1.25,,,,127.49999999999999,0.44999999999999996,0.3529411764705882,False,False,False,False,"['premium too high ($127.50)', 'spread $0.450 > $0.05', 'spread_pct 35.3% > 7%', 'low liquidity (OI=0, Vol=3)']"
HBAN,RED,0.3,0.4,0.35,75,889,17,2026-09-18,17.05,0.35,,,,35.0,0.10000000000000003,0.2857142857142858,True,False,False,False,"['spread $0.100 > $0.05', 'spread_pct 28.6% > 7%', 'low liquidity (OI=889, Vol=75)']",0.3,0.55,0.425,6,4928,17,2026-09-18,17.05,0.36,,,,42.5,0.25000000000000006,0.5882352941176472,True,False,True,False,"['spread $0.250 > $0.05', 'spread_pct 58.8% > 7%']"
KHC,RED,0.2,0.42,0.31,360,894,25.5,2026-09-18,25.44,0.32,,,,31.0,0.21999999999999997,0.7096774193548386,True,False,False,False,"['spread $0.220 > $0.05', 'spread_pct 71.0% > 7%', 'low liquidity (OI=894, Vol=360)']",0.7,0.89,0.795,4072,306,25.5,2026-09-18,25.44,0.78,,,,79.5,0.19000000000000006,0.23899371069182396,False,False,True,False,"['premium too high ($79.50)', 'spread $0.190 > $0.05', 'spread_pct 23.9% > 7%']"
CLF,RED,0.42,0.52,0.47,344,646,12.5,2026-09-18,12.28,0.45,,,,47.0,0.10000000000000003,0.2127659574468086,True,False,False,False,"['spread $0.100 > $0.05', 'spread_pct 21.3% > 7%', 'low liquidity (OI=646, Vol=344)']",0.39,0.88,0.635,154,52,12.5,2026-09-18,12.28,0.69,,,,63.5,0.49,0.7716535433070866,True,False,False,False,"['spread $0.490 > $0.05', 'spread_pct 77.2% > 7%', 'low liquidity (OI=52, Vol=154)']"
XLF,RED,0.7,1.03,0.865,78,314,58.5,2026-09-18,58.545,0.72,,,,86.5,0.33000000000000007,0.3815028901734105,False,False,False,False,"['premium too high ($86.50)', 'spread $0.330 > $0.05', 'spread_pct 38.2% > 7%', 'low liquidity (OI=314, Vol=78)']",0.59,1.1,0.845,6157,481,58.5,2026-09-18,58.545,0.61,,,,84.5,0.5100000000000001,0.6035502958579884,False,False,True,False,"['premium too high ($84.50)', 'spread $0.510 > $0.05', 'spread_pct 60.4% > 7%']"
SIRI,RED,0.56,0.73,0.645,68,19678,30,2026-09-18,29.77,0.73,,,,64.5,0.16999999999999993,0.2635658914728681,True,False,True,False,"['spread $0.170 > $0.05', 'spread_pct 26.4% > 7%']",0.56,1.28,0.92,41,820,30,2026-09-18,29.77,0.78,,,,92.0,0.72,0.7826086956521738,False,False,False,False,"['premium too high ($92.00)', 'spread $0.720 > $0.05', 'spread_pct 78.3% > 7%', 'low liquidity (OI=820, Vol=41)']"
FXI,RED,0.46,0.83,0.645,445,18532,35,2026-09-18,35.24,0.76,,,,64.5,0.36999999999999994,0.5736434108527131,True,False,True,False,"['spread $0.370 > $0.05', 'spread_pct 57.4% > 7%']",0.25,0.41,0.33,2604,62781,35,2026-09-18,35.24,0.3,,,,33.0,0.15999999999999998,0.48484848484848475,True,False,True,False,"['spread $0.160 > $0.05', 'spread_pct 48.5% > 7%']"
AGNC,RED,0.23,0.32,0.275,72,1072,10.5,2026-09-18,10.66,0.3,,,,27.500000000000004,0.09,0.3272727272727272,True,False,True,False,"['spread $0.090 > $0.05', 'spread_pct 32.7% > 7%']",0.06,0.13,0.095,8,20081,10.5,2026-09-18,10.66,0.12,,,,9.5,0.07,0.736842105263158,True,False,True,False,"['spread $0.070 > $0.05', 'spread_pct 73.7% > 7%']"
