ticker,color,call_bid,call_ask,call_mid,call_volume,call_openInterest,call_strike,call_expiration,call_underlyingPrice,call_last,call_credits_used,call_credits_remaining,call_error,call_premium_per_contract,call_spread_dollars,call_spread_pct,call_pass_premium,call_pass_spread,call_pass_liquidity,call_overall_pass,call_fail_reasons,put_bid,put_ask,put_mid,put_volume,put_openInterest,put_strike,put_expiration,put_underlyingPrice,put_last,put_credits_used,put_credits_remaining,put_error,put_premium_per_contract,put_spread_dollars,put_spread_pct,put_pass_premium,put_pass_spread,put_pass_liquidity,put_overall_pass,put_fail_reasons
MARA,GREEN,0.47,0.49,0.48,11269,53665,9.5,2026-08-21,9.71,0.47,,,,48.0,0.020000000000000018,0.041666666666666706,True,True,True,True,[],0.26,0.27,0.265,3274,12680,9.5,2026-08-21,9.71,0.27,,,,26.5,0.010000000000000009,0.03773584905660381,True,True,True,True,[]
IBIT,YELLOW,0.68,0.72,0.7,10047,57405,36,2026-08-21,36.4,0.71,,,,70.0,0.039999999999999925,0.05714285714285704,True,True,True,True,[],1.19,1.24,1.215,31,2311,37.5,2026-08-21,36.4,1.17,,,,121.50000000000001,0.050000000000000044,0.04115226337448563,False,False,True,False,"['premium too high ($121.50)', 'spread $0.050 > $0.05']"
BAC,YELLOW,0.5,0.54,0.52,2257,5359,64,2026-08-21,63.915,0.52,,,,52.0,0.040000000000000036,0.07692307692307698,True,False,True,False,['spread_pct 7.7% > 7%'],0.55,0.58,0.565,15459,5706,64,2026-08-21,63.915,0.56,,,,56.49999999999999,0.029999999999999916,0.053097345132743216,True,True,True,True,[]
SOFI,YELLOW,0.31,0.33,0.32,20428,18211,18.5,2026-08-21,18.32,0.32,,,,32.0,0.020000000000000018,0.06250000000000006,True,True,True,True,[],0.47,0.51,0.49,4479,3787,18.5,2026-08-21,18.32,0.5,,,,49.0,0.040000000000000036,0.08163265306122457,True,False,True,False,['spread_pct 8.2% > 7%']
F,YELLOW,0.21,0.23,0.22,2665,12059,14,2026-08-21,14.05,0.22,,,,22.0,0.020000000000000018,0.090909090909091,True,False,True,False,['spread_pct 9.1% > 7%'],0.15,0.16,0.155,4365,9161,14,2026-08-21,14.05,0.16,,,,15.5,0.010000000000000009,0.06451612903225812,True,True,True,True,[]
SQQQ,YELLOW,0.67,0.71,0.69,1607,1129,36.5,2026-08-21,36.47,0.69,,,,69.0,0.039999999999999925,0.05797101449275352,True,True,True,True,[],0.72,0.81,0.765,157,525,36.5,2026-08-21,36.47,0.78,,,,76.5,0.09000000000000008,0.11764705882352951,False,False,False,False,"['premium too high ($76.50)', 'spread $0.090 > $0.05', 'spread_pct 11.8% > 7%', 'low liquidity (OI=525, Vol=157)']"
AAL,YELLOW,0.22,0.27,0.245,938,2954,14.5,2026-08-21,14.425,0.24,,,,24.5,0.05000000000000002,0.20408163265306128,True,False,True,False,"['spread $0.050 > $0.05', 'spread_pct 20.4% > 7%']",0.29,0.31,0.3,3982,6978,14.5,2026-08-21,14.425,0.3,,,,30.0,0.020000000000000018,0.06666666666666674,True,True,True,True,[]
RIOT,RED,0.79,0.83,0.81,5025,13343,20,2026-08-21,20.07,0.81,,,,81.0,0.039999999999999925,0.049382716049382616,False,True,True,False,['premium too high ($81.00)'],0.7,0.75,0.725,299,3556,20,2026-08-21,20.07,0.75,,,,72.5,0.050000000000000044,0.06896551724137938,True,False,True,False,['spread $0.050 > $0.05']
SLV,RED,0.98,1.07,1.025,762,695,59.5,2026-08-21,59.5,1.06,,,,102.49999999999999,0.09000000000000008,0.08780487804878058,False,False,True,False,"['premium too high ($102.50)', 'spread $0.090 > $0.05', 'spread_pct 8.8% > 7%']",1,1.06,1.03,516,119,59.5,2026-08-21,59.5,1.02,,,,103.0,0.06000000000000005,0.05825242718446607,False,False,True,False,"['premium too high ($103.00)', 'spread $0.060 > $0.05']"
TQQQ,RED,1.47,1.57,1.52,802,3426,76.5,2026-08-21,76.41,1.52,,,,152.0,0.10000000000000009,0.06578947368421058,False,False,True,False,"['premium too high ($152.00)', 'spread $0.100 > $0.05']",1.47,1.6,1.535,409,331,76.5,2026-08-21,76.41,1.58,,,,153.5,0.13000000000000012,0.08469055374592842,False,False,False,False,"['premium too high ($153.50)', 'spread $0.130 > $0.05', 'spread_pct 8.5% > 7%', 'low liquidity (OI=331, Vol=409)']"
