ticker,color,call_bid,call_ask,call_mid,call_volume,call_openInterest,call_strike,call_expiration,call_underlyingPrice,call_last,call_credits_used,call_credits_remaining,call_error,call_premium_per_contract,call_spread_dollars,call_spread_pct,call_pass_premium,call_pass_spread,call_pass_liquidity,call_overall_pass,call_fail_reasons,put_bid,put_ask,put_mid,put_volume,put_openInterest,put_strike,put_expiration,put_underlyingPrice,put_last,put_credits_used,put_credits_remaining,put_error,put_premium_per_contract,put_spread_dollars,put_spread_pct,put_pass_premium,put_pass_spread,put_pass_liquidity,put_overall_pass,put_fail_reasons
IBIT,GREEN,0.42,0.44,0.43,2708,8345,36,2026-07-31,35.97,0.43,,,,43.0,0.020000000000000018,0.046511627906976785,True,True,True,True,[],0.43,0.44,0.435,7107,27184,36,2026-07-31,35.97,0.42,,,,43.5,0.010000000000000009,0.022988505747126457,True,True,True,True,[]
SOFI,YELLOW,0.99,1.03,1.01,4843,7320,15,2026-08-21,15.235,1.01,,,,101.0,0.040000000000000036,0.03960396039603964,False,True,True,False,['premium too high ($101.00)'],0.7,0.73,0.715,5251,23308,15,2026-08-21,15.235,0.71,,,,71.5,0.030000000000000027,0.041958041958041994,True,True,True,True,[]
VALE,YELLOW,0.5,0.53,0.515,1580,945,14.5,2026-08-21,14.65,0.58,,,,51.5,0.030000000000000027,0.05825242718446607,True,True,True,True,[],0.57,0.62,0.595,1,1134,14.5,2026-08-21,14.65,0.59,,,,59.5,0.050000000000000044,0.08403361344537823,True,False,True,False,"['spread $0.050 > $0.05', 'spread_pct 8.4% > 7%']"
SLV,RED,2.38,2.54,2.46,114,44,51.5,2026-08-21,51.745,2.68,,,,246.0,0.16000000000000014,0.06504065040650413,False,False,False,False,"['premium too high ($246.00)', 'spread $0.160 > $0.05', 'low liquidity (OI=44, Vol=114)']",1.96,2.11,2.035,40,104,51.5,2026-08-21,51.745,1.6,,,,203.5,0.1499999999999999,0.07371007371007367,False,False,False,False,"['premium too high ($203.50)', 'spread $0.150 > $0.05', 'spread_pct 7.4% > 7%', 'low liquidity (OI=104, Vol=40)']"
AAL,RED,0.66,0.72,0.69,753,19737,15,2026-08-21,14.83,0.65,,,,69.0,0.05999999999999994,0.08695652173913036,True,False,True,False,"['spread $0.060 > $0.05', 'spread_pct 8.7% > 7%']",0.78,0.83,0.805,524,10960,15,2026-08-21,14.83,0.88,,,,80.5,0.04999999999999993,0.06211180124223594,False,True,True,False,['premium too high ($80.50)']
LYFT,RED,1.16,1.26,1.21,87,166,15.5,2026-08-21,15.45,1.47,,,,121.0,0.10000000000000009,0.08264462809917363,False,False,False,False,"['premium too high ($121.00)', 'spread $0.100 > $0.05', 'spread_pct 8.3% > 7%', 'low liquidity (OI=166, Vol=87)']",1.15,1.25,1.2,47,35,15.5,2026-08-21,15.45,1.1,,,,120.0,0.10000000000000009,0.08333333333333341,False,False,False,False,"['premium too high ($120.00)', 'spread $0.100 > $0.05', 'spread_pct 8.3% > 7%', 'low liquidity (OI=35, Vol=47)']"
OXY,RED,2.32,2.49,2.405,257,915,56,2026-08-21,56.055,2.42,,,,240.49999999999997,0.17000000000000037,0.07068607068607084,False,False,False,False,"['premium too high ($240.50)', 'spread $0.170 > $0.05', 'spread_pct 7.1% > 7%', 'low liquidity (OI=915, Vol=257)']",2.13,2.35,2.24,2030,184,56,2026-08-21,56.055,2.23,,,,224.00000000000003,0.2200000000000002,0.0982142857142858,False,False,True,False,"['premium too high ($224.00)', 'spread $0.220 > $0.05', 'spread_pct 9.8% > 7%']"
AA,RED,2.07,2.25,2.16,506,33,43,2026-08-21,42.885,2.73,,,,216.0,0.18000000000000016,0.0833333333333334,False,False,True,False,"['premium too high ($216.00)', 'spread $0.180 > $0.05', 'spread_pct 8.3% > 7%']",2.15,2.42,2.285,7,42,43,2026-08-21,42.885,2.38,,,,228.5,0.27,0.11816192560175055,False,False,False,False,"['premium too high ($228.50)', 'spread $0.270 > $0.05', 'spread_pct 11.8% > 7%', 'low liquidity (OI=42, Vol=7)']"
F,RED,0.42,0.47,0.445,874,1445,15.5,2026-08-21,15.285,0.43,,,,44.5,0.04999999999999999,0.11235955056179772,True,False,True,False,['spread_pct 11.2% > 7%'],0.75,0.82,0.785,668,8,15.5,2026-08-21,15.285,0.75,,,,78.5,0.06999999999999995,0.08917197452229293,False,False,True,False,"['premium too high ($78.50)', 'spread $0.070 > $0.05', 'spread_pct 8.9% > 7%']"
PFE,RED,0.73,0.8,0.765,770,20489,25,2026-08-21,25.18,0.73,,,,76.5,0.07000000000000006,0.09150326797385629,False,False,True,False,"['premium too high ($76.50)', 'spread $0.070 > $0.05', 'spread_pct 9.2% > 7%']",0.51,0.58,0.545,118,20339,25,2026-08-21,25.18,0.55,,,,54.50000000000001,0.06999999999999995,0.12844036697247696,True,False,True,False,"['spread $0.070 > $0.05', 'spread_pct 12.8% > 7%']"
BAC,RED,1.5,1.78,1.64,61,534,61,2026-08-21,61.07,1.56,,,,164.0,0.28,0.17073170731707318,False,False,False,False,"['premium too high ($164.00)', 'spread $0.280 > $0.05', 'spread_pct 17.1% > 7%', 'low liquidity (OI=534, Vol=61)']",1.29,1.36,1.325,1518,1017,61,2026-08-21,61.07,1.34,,,,132.5,0.07000000000000006,0.052830188679245334,False,False,True,False,"['premium too high ($132.50)', 'spread $0.070 > $0.05']"
MARA,RED,0.93,1.11,1.02,336,479,10,2026-08-21,10.065,1.1,,,,102.0,0.18000000000000005,0.17647058823529416,False,False,False,False,"['premium too high ($102.00)', 'spread $0.180 > $0.05', 'spread_pct 17.6% > 7%', 'low liquidity (OI=479, Vol=336)']",0.93,1,0.965,639,3951,10,2026-08-21,10.065,0.94,,,,96.5,0.06999999999999995,0.0725388601036269,False,False,True,False,"['premium too high ($96.50)', 'spread $0.070 > $0.05', 'spread_pct 7.3% > 7%']"
CCL,RED,1.15,1.3,1.225,239,3418,28,2026-08-21,27.825,1.51,,,,122.50000000000001,0.15000000000000013,0.12244897959183683,False,False,True,False,"['premium too high ($122.50)', 'spread $0.150 > $0.05', 'spread_pct 12.2% > 7%']",1.36,1.56,1.46,11,2178,28,2026-08-21,27.825,1.48,,,,146.0,0.19999999999999996,0.13698630136986298,False,False,True,False,"['premium too high ($146.00)', 'spread $0.200 > $0.05', 'spread_pct 13.7% > 7%']"
DAL,RED,3.35,4.05,3.7,1,180,86,2026-08-21,86.18,4.33,,,,370.0,0.6999999999999997,0.18918918918918912,False,False,False,False,"['premium too high ($370.00)', 'spread $0.700 > $0.05', 'spread_pct 18.9% > 7%', 'low liquidity (OI=180, Vol=1)']",3.15,3.45,3.3,10,16,86,2026-08-21,86.18,3.27,,,,330.0,0.30000000000000027,0.090909090909091,False,False,False,False,"['premium too high ($330.00)', 'spread $0.300 > $0.05', 'spread_pct 9.1% > 7%', 'low liquidity (OI=16, Vol=10)']"
SQQQ,RED,3.85,4.1,3.975,1507,2878,50,2026-08-21,49.67,4.1,,,,397.5,0.24999999999999956,0.06289308176100618,False,False,True,False,"['premium too high ($397.50)', 'spread $0.250 > $0.05']",4.3,5.35,4.825,99,263,50,2026-08-21,49.67,5.25,,,,482.5,1.0499999999999998,0.2176165803108808,False,False,False,False,"['premium too high ($482.50)', 'spread $1.050 > $0.05', 'spread_pct 21.8% > 7%', 'low liquidity (OI=263, Vol=99)']"
RIVN,RED,1.11,1.31,1.21,100,275,16.5,2026-08-21,16.35,1.2,,,,121.0,0.19999999999999996,0.16528925619834708,False,False,False,False,"['premium too high ($121.00)', 'spread $0.200 > $0.05', 'spread_pct 16.5% > 7%', 'low liquidity (OI=275, Vol=100)']",1.3,1.47,1.385,0,449,16.5,2026-08-21,16.35,1.32,,,,138.5,0.16999999999999993,0.12274368231046927,False,False,False,False,"['premium too high ($138.50)', 'spread $0.170 > $0.05', 'spread_pct 12.3% > 7%', 'low liquidity (OI=449, Vol=0)']"
HL,RED,1.07,1.26,1.165,48,202,14,2026-08-21,14.14,1.16,,,,116.5,0.18999999999999995,0.16309012875536474,False,False,False,False,"['premium too high ($116.50)', 'spread $0.190 > $0.05', 'spread_pct 16.3% > 7%', 'low liquidity (OI=202, Vol=48)']",0.89,1.01,0.95,31,716,14,2026-08-21,14.14,0.94,,,,95.0,0.12,0.12631578947368421,False,False,False,False,"['premium too high ($95.00)', 'spread $0.120 > $0.05', 'spread_pct 12.6% > 7%', 'low liquidity (OI=716, Vol=31)']"
RIOT,RED,2.06,2.44,2.25,85,465,18,2026-08-21,18.24,2.16,,,,225.0,0.3799999999999999,0.16888888888888884,False,False,False,False,"['premium too high ($225.00)', 'spread $0.380 > $0.05', 'spread_pct 16.9% > 7%', 'low liquidity (OI=465, Vol=85)']",1.81,2.05,1.93,149,3830,18,2026-08-21,18.24,1.81,,,,193.0,0.23999999999999977,0.1243523316062175,False,False,True,False,"['premium too high ($193.00)', 'spread $0.240 > $0.05', 'spread_pct 12.4% > 7%']"
BMY,RED,2.04,2.38,2.21,14,254,63,2026-08-21,63.11,2.37,,,,221.0,0.33999999999999986,0.15384615384615377,False,False,False,False,"['premium too high ($221.00)', 'spread $0.340 > $0.05', 'spread_pct 15.4% > 7%', 'low liquidity (OI=254, Vol=14)']",1.67,2.1,1.885,372,30,63,2026-08-21,63.11,1.79,,,,188.5,0.43000000000000016,0.22811671087533164,False,False,False,False,"['premium too high ($188.50)', 'spread $0.430 > $0.05', 'spread_pct 22.8% > 7%', 'low liquidity (OI=30, Vol=372)']"
NCLH,RED,1.04,1.35,1.195,47,3257,21,2026-08-21,20.77,1.13,,,,119.5,0.31000000000000005,0.2594142259414226,False,False,True,False,"['premium too high ($119.50)', 'spread $0.310 > $0.05', 'spread_pct 25.9% > 7%']",1.2,1.36,1.28,102,247,21,2026-08-21,20.77,1.32,,,,128.0,0.16000000000000014,0.1250000000000001,False,False,False,False,"['premium too high ($128.00)', 'spread $0.160 > $0.05', 'spread_pct 12.5% > 7%', 'low liquidity (OI=247, Vol=102)']"
XLE,RED,1.55,1.98,1.765,319,318,58.5,2026-08-21,58.64,1.73,,,,176.5,0.42999999999999994,0.24362606232294615,False,False,False,False,"['premium too high ($176.50)', 'spread $0.430 > $0.05', 'spread_pct 24.4% > 7%', 'low liquidity (OI=318, Vol=319)']",1.32,1.6,1.46,566,642,58.5,2026-08-21,58.64,1.5,,,,146.0,0.28,0.19178082191780824,False,False,True,False,"['premium too high ($146.00)', 'spread $0.280 > $0.05', 'spread_pct 19.2% > 7%']"
TQQQ,RED,4.7,6.35,5.525,0,44,57,2026-08-21,57.45,8.7,,,,552.5,1.6499999999999995,0.29864253393665147,False,False,False,False,"['premium too high ($552.50)', 'spread $1.650 > $0.05', 'spread_pct 29.9% > 7%', 'low liquidity (OI=44, Vol=0)']",3.9,4.55,4.225,76,213,57,2026-08-21,57.45,3.96,,,,422.49999999999994,0.6499999999999999,0.15384615384615383,False,False,False,False,"['premium too high ($422.50)', 'spread $0.650 > $0.05', 'spread_pct 15.4% > 7%', 'low liquidity (OI=213, Vol=76)']"
CLF,RED,0.65,0.76,0.705,588,7174,11.5,2026-08-21,11.39,0.68,,,,70.5,0.10999999999999999,0.15602836879432624,True,False,True,False,"['spread $0.110 > $0.05', 'spread_pct 15.6% > 7%']",0.74,1.03,0.885,99,742,11.5,2026-08-21,11.39,0.86,,,,88.5,0.29000000000000004,0.3276836158192091,False,False,False,False,"['premium too high ($88.50)', 'spread $0.290 > $0.05', 'spread_pct 32.8% > 7%', 'low liquidity (OI=742, Vol=99)']"
KGC,RED,1.19,1.52,1.355,3,1012,23,2026-08-21,23.22,1.5,,,,135.5,0.33000000000000007,0.2435424354243543,False,False,True,False,"['premium too high ($135.50)', 'spread $0.330 > $0.05', 'spread_pct 24.4% > 7%']",0.94,1.2,1.07,26,1442,23,2026-08-21,23.22,0.91,,,,107.0,0.26,0.24299065420560748,False,False,True,False,"['premium too high ($107.00)', 'spread $0.260 > $0.05', 'spread_pct 24.3% > 7%']"
T,RED,0.52,0.72,0.62,255,16362,24,2026-08-21,23.945,0.71,,,,62.0,0.19999999999999996,0.32258064516129026,True,False,True,False,"['spread $0.200 > $0.05', 'spread_pct 32.3% > 7%']",0.61,0.73,0.67,272,2085,24,2026-08-21,23.945,0.67,,,,67.0,0.12,0.1791044776119403,True,False,True,False,"['spread $0.120 > $0.05', 'spread_pct 17.9% > 7%']"
