ticker,color,call_bid,call_ask,call_mid,call_volume,call_openInterest,call_strike,call_expiration,call_underlyingPrice,call_last,call_credits_used,call_credits_remaining,call_error,call_premium_per_contract,call_spread_dollars,call_spread_pct,call_pass_premium,call_pass_spread,call_pass_liquidity,call_overall_pass,call_fail_reasons,put_bid,put_ask,put_mid,put_volume,put_openInterest,put_strike,put_expiration,put_underlyingPrice,put_last,put_credits_used,put_credits_remaining,put_error,put_premium_per_contract,put_spread_dollars,put_spread_pct,put_pass_premium,put_pass_spread,put_pass_liquidity,put_overall_pass,put_fail_reasons
SOFI,YELLOW,0.64,0.66,0.65,5393,19119,18,2026-09-18,17.83,0.64,,,,65.0,0.020000000000000018,0.030769230769230795,True,True,True,True,[],0.76,0.78,0.77,1316,18653,18,2026-09-18,17.83,0.77,,,,77.0,0.020000000000000018,0.025974025974025997,False,True,True,False,['premium too high ($77.00)']
MARA,YELLOW,0.68,0.71,0.695,326,1736,10.5,2026-09-18,10.47,0.69,,,,69.5,0.029999999999999916,0.043165467625899165,True,True,True,True,[],0.71,0.77,0.74,378,1028,10.5,2026-09-18,10.47,0.76,,,,74.0,0.06000000000000005,0.08108108108108115,True,False,True,False,"['spread $0.060 > $0.05', 'spread_pct 8.1% > 7%']"
RIVN,YELLOW,0.71,0.79,0.75,78,176,15.5,2026-09-18,15.6,0.75,,,,75.0,0.08000000000000007,0.10666666666666676,True,False,False,False,"['spread $0.080 > $0.05', 'spread_pct 10.7% > 7%', 'low liquidity (OI=176, Vol=78)']",0.58,0.62,0.6,430,1263,15.5,2026-09-18,15.6,0.6,,,,60.0,0.040000000000000036,0.06666666666666674,True,True,True,True,[]
VALE,YELLOW,0.56,0.58,0.57,1254,2268,15.5,2026-09-18,15.735,0.58,,,,56.99999999999999,0.019999999999999907,0.03508771929824545,True,True,True,True,[],0.29,0.34,0.315,86,43,15.5,2026-09-18,15.735,0.29,,,,31.5,0.050000000000000044,0.15873015873015886,True,False,False,False,"['spread $0.050 > $0.05', 'spread_pct 15.9% > 7%', 'low liquidity (OI=43, Vol=86)']"
F,YELLOW,0.43,0.5,0.465,1970,25728,14,2026-09-18,14.14,0.48,,,,46.5,0.07,0.15053763440860216,True,False,True,False,"['spread $0.070 > $0.05', 'spread_pct 15.1% > 7%']",0.28,0.3,0.29,843,28712,14,2026-09-18,14.14,0.27,,,,28.999999999999996,0.019999999999999962,0.06896551724137918,True,True,True,True,[]
SLV,RED,2.05,2.12,2.085,1001,1658,59,2026-09-18,59.06,2.08,,,,208.5,0.07000000000000028,0.03357314148681069,False,False,True,False,"['premium too high ($208.50)', 'spread $0.070 > $0.05']",1.92,2.01,1.965,773,3689,59,2026-09-18,59.06,1.92,,,,196.5,0.08999999999999986,0.045801526717557176,False,False,True,False,"['premium too high ($196.50)', 'spread $0.090 > $0.05']"
GDX,RED,3.4,3.6,3.5,2295,6727,98,2026-09-18,97.6,3.48,,,,350.0,0.20000000000000018,0.0571428571428572,False,False,True,False,"['premium too high ($350.00)', 'spread $0.200 > $0.05']",3.65,3.9,3.775,313,3032,98,2026-09-18,97.6,3.94,,,,377.5,0.25,0.06622516556291391,False,False,True,False,"['premium too high ($377.50)', 'spread $0.250 > $0.05']"
BAC,RED,1.01,1.07,1.04,1426,11439,62.5,2026-09-18,62.61,1.05,,,,104.0,0.06000000000000005,0.057692307692307744,False,False,True,False,"['premium too high ($104.00)', 'spread $0.060 > $0.05']",1.11,1.2,1.155,314,12182,62.5,2026-09-18,62.61,1.19,,,,115.5,0.08999999999999986,0.0779220779220778,False,False,True,False,"['premium too high ($115.50)', 'spread $0.090 > $0.05', 'spread_pct 7.8% > 7%']"
SQQQ,RED,1.6,1.67,1.635,1726,23863,40,2026-09-18,39.87,1.6,,,,163.5,0.06999999999999984,0.042813455657492255,False,False,True,False,"['premium too high ($163.50)', 'spread $0.070 > $0.05']",1.75,1.99,1.87,74,3212,40,2026-09-18,39.87,1.9,,,,187.0,0.24,0.1283422459893048,False,False,True,False,"['premium too high ($187.00)', 'spread $0.240 > $0.05', 'spread_pct 12.8% > 7%']"
HL,RED,0.99,1.07,1.03,333,5977,21,2026-09-18,20.765,1,,,,103.0,0.08000000000000007,0.07766990291262142,False,False,True,False,"['premium too high ($103.00)', 'spread $0.080 > $0.05', 'spread_pct 7.8% > 7%']",1.15,1.27,1.21,27,1231,21,2026-09-18,20.765,1.26,,,,121.0,0.1200000000000001,0.09917355371900835,False,False,True,False,"['premium too high ($121.00)', 'spread $0.120 > $0.05', 'spread_pct 9.9% > 7%']"
